Date,Pct_Change_SP500,Pct_Change_BTC
2011-02-22,-1.7529253029922143,12.5
2011-02-23,-0.6111960522950599,0.0
2011-02-24,-0.07574002251281575,11.111111111111116
2011-02-25,0.9592026091416406,-9.999999999999998
2011-02-28,0.4244811566000761,0.0
2011-03-01,-1.6791650370136746,0.0
2011-03-02,0.22750203143511172,0.0
2011-03-03,1.4172813806426987,0.0
2011-03-04,-0.7199023239344848,0.0
2011-03-07,-0.9518239762888014,0.0
2011-03-08,0.8214711155050125,0.0
2011-03-09,0.007574366825946477,0.0
2011-03-10,-1.5664416297145989,0.0
2011-03-11,0.8388529054824678,0.0
2011-03-14,-0.36888747792078735,0.0
2011-03-15,-0.5114606600206351,0.0
2011-03-16,-1.7648036471686446,0.0
2011-03-17,0.9598834419646707,-11.111111111111105
2011-03-18,0.1958158138097632,0.0
2011-03-21,1.3053470253237442,14.285714285714302
2011-03-22,-0.34815175309470536,0.0
2011-03-23,0.4140333773553273,0.0
2011-03-24,0.6958311046396215,12.5
2011-03-25,0.15246225991427664,0.0
2011-03-28,-0.3998639219180533,0.0
2011-03-29,0.7690680500251679,0.0
2011-03-30,0.48188541002647245,0.0
2011-03-31,-0.12128498633670048,0.0
2011-04-01,0.22039096142723036,0.0
2011-04-04,-0.051745961654714456,-12.50000000000001
2011-04-05,0.045042196702893555,0.0
2011-04-06,-0.029934155822086694,0.0
2011-04-07,-0.09813582176976254,14.285714285714302
2011-04-08,-0.5979815314024362,0.0
2011-04-11,-0.34236377413947583,14.285714285714302
2011-04-12,-0.5900274583415466,12.5
2011-04-13,0.0289190409914708,0.0
2011-04-14,0.2585567133550848,11.111111111111116
2011-04-15,0.39101240705481377,0.0
2011-04-18,-0.6251160079275286,9.090909090909083
2011-04-19,0.5076612326578855,0.0
2011-04-20,0.8520824698269092,-8.333333333333325
2011-04-21,0.31127595950124487,9.090909090909083
2011-04-25,-0.14134754982516595,0.0
2011-04-26,0.7847383754909343,12.5
2011-04-27,0.5361776422034392,5.555555555555558
2011-04-28,0.4889719165064532,15.789473684210531
2011-04-29,0.25511863968077364,31.818181818181813
2011-05-02,-0.2922620218530403,6.666666666666665
2011-05-03,-0.2309241796998207,6.25
2011-05-04,-0.6327957792247818,0.0
2011-05-05,-0.6740312435549511,-2.941176470588236
2011-05-06,-0.002987454694070024,6.060606060606055
2011-05-09,0.4544163641626575,-2.564102564102566
2011-05-10,0.6541427668806721,52.63157894736843
2011-05-11,-0.9176789851178979,-5.1724137931034475
2011-05-12,0.6913602210223635,14.54545454545455
2011-05-13,-0.809668815622222,30.15873015873014
2011-05-16,-0.3970758071106695,14.28571428571428
2011-05-17,0.21717856389673607,-9.999999999999998
2011-05-18,0.9137861330098973,-4.1666666666666625
2011-05-19,0.08938849449133812,-1.449275362318847
2011-05-20,-0.6505201541542438,-17.647058823529417
2011-05-23,-1.177728986808213,7.462686567164178
2011-05-24,-0.10775760246004573,2.77777777777779
2011-05-25,0.31222351008071136,13.513513513513509
2011-05-26,0.38238480598793423,4.761904761904767
2011-05-27,0.4080919686204165,-3.409090909090917
2011-05-31,1.0592724697279676,-1.1363636363636576
2011-06-01,-2.278464425831217,10.344827586206895
2011-06-02,-0.12248353901096465,10.416666666666675
2011-06-03,-0.9733809463420173,34.905660377358494
2011-06-06,-1.083626791140968,10.77844311377245
2011-06-07,-0.10651531318955909,29.18918918918918
2011-06-08,-0.394661985925282,23.84937238493725
2011-06-09,0.7322425295932078,-2.3648648648648796
2011-06-10,-1.3673750932034268,-16.955017301038055
2011-06-13,0.04089462341803074,7.027027027027022
2011-06-14,1.2301351004113892,-2.5252525252525304
2011-06-15,-1.743184580508239,1.0362694300518172
2011-06-16,0.16672740296290733,-12.82051282051282
2011-06-17,0.23018209702712067,-7.647058823529418
2011-06-20,0.5395190996116739,0.0
2011-06-21,1.3391735599374899,0.0
2011-06-22,-0.6437741953599918,0.0
2011-06-23,-0.2409432336982431,0.0
2011-06-24,-1.1371498508562339,0.0
2011-06-27,0.9192421177435239,1.81818181818183
2011-06-28,1.2857330836387737,1.1904761904761862
2011-06-29,0.814285290708261,-0.5882352941176561
2011-06-30,0.9941574022186206,-4.733727810650867
2011-07-01,1.4409702179091433,-4.34782608695653
2011-07-05,-0.12764808494611923,-7.194244604316546
2011-07-06,0.12410000573135349,14.72868217054264
2011-07-07,1.0152114506732035,0.0
2011-07-08,-0.635169272714986,-3.378378378378377
2011-07-11,-1.7732368046369795,-4.697986577181212
2011-07-12,-0.45240417770364694,-1.4084507042253502
2011-07-13,0.24877474629860785,-0.7142857142857117
2011-07-14,-0.6731217981485016,0.7194244604316502
2011-07-15,0.5554424471774233,-1.4285714285714235
2011-07-18,-0.7979087547703267,2.2727272727272707
2011-07-19,1.5041302292585712,2.9629629629629672
2011-07-20,-0.21224905444801045,-1.4388489208633115
2011-07-21,1.3691414837852633,-0.7299270072992692
2011-07-22,0.09078513609139804,0.7352941176470562
2011-07-25,-0.5125188090189581,0.7142857142857117
2011-07-26,-0.4075156224057963,-1.4184397163120477
2011-07-27,-2.0286670148777275,0.0
2011-07-28,-0.31957343308215425,-2.877697841726623
2011-07-29,-0.6030186328767173,0.0
2011-08-01,-0.43710879423984883,-2.23880597014926
2011-08-02,-2.5268940651833605,-7.633587786259543
2011-08-03,0.48554640783835534,-23.140495867768585
2011-08-04,-4.773734565282329,16.129032258064523
2011-08-05,-0.0749845362827295,-9.259259259259256
2011-08-08,-6.5933533157845226,-1.2658227848101333
2011-08-09,4.668688549670885,28.205128205128215
2011-08-10,-4.353244144787971,0.0
2011-08-11,4.578610861024046,-5.000000000000004
2011-08-12,0.5064554043748837,0.0
2011-08-15,2.1741347743828188,2.777777777777768
2011-08-16,-0.9516501317287318,-0.9009009009009028
2011-08-17,0.08383002520937488,-0.9090909090909038
2011-08-18,-4.116438098226571,-0.917431192660545
2011-08-19,-1.4853474305690062,7.407407407407396
2011-08-22,0.024021845864274916,-3.539823008849563
2011-08-23,3.378810232427143,0.0
2011-08-24,1.328555530404918,0.0
2011-08-25,-1.4804173352736982,-11.009174311926618
2011-08-26,1.5489557423610023,-15.463917525773196
2011-08-29,2.731101777004863,-1.098901098901095
2011-08-30,0.2612116580295698,-2.2222222222222143
2011-08-31,0.4855741672248559,-6.818181818181834
2011-09-01,-1.2057837809855587,0.0
2011-09-02,-2.4860912952887837,4.878048780487809
2011-09-06,-0.7436289416773878,-9.210526315789469
2011-09-07,2.810826454302595,4.347826086956519
2011-09-08,-1.0083604276893476,-9.722222222222221
2011-09-09,-2.627029094435529,-23.076923076923073
2011-09-12,0.7602964483094832,3.3898305084745672
2011-09-13,0.8842351645123259,-4.91803278688524
2011-09-14,1.3091150005976937,-3.4482758620689724
2011-09-15,1.6537231734506053,-14.28571428571428
2011-09-16,0.5623546818000813,0.0
2011-09-19,-0.8971287419380136,5.769230769230771
2011-09-20,-0.20008585966687642,10.909090909090914
2011-09-21,-3.0632332999024237,-8.196721311475407
2011-09-22,-3.0045930846497426,-3.5714285714285587
2011-09-23,0.6741648610031126,3.703703703703698
2011-09-26,2.2904113966217166,-7.547169811320742
2011-09-27,1.036693184211357,0.0
2011-09-28,-2.069947485640722,-2.0408163265306256
2011-09-29,0.7519087861076468,0.0
2011-09-30,-2.4579076707611502,6.25
2011-10-03,-2.8270596593974795,0.0
2011-10-04,2.417479740135353,0.0
2011-10-05,1.7793118936965335,-1.9999999999999907
2011-10-06,1.8232500038143362,-4.081632653061229
2011-10-07,-0.8214439215056824,-8.510638297872353
2011-10-10,3.1722997418199617,0.0
2011-10-11,0.07869274198681886,-4.8780487804877986
2011-10-12,0.9246072225576274,7.692307692307709
2011-10-13,-0.27340813818291787,-2.3809523809523947
2011-10-14,1.570101709227334,-2.4390243902438935
2011-10-17,-1.9281800220878442,-27.77777777777778
2011-10-18,2.05121839540392,-7.692307692307699
2011-10-19,-1.1099632589759323,-4.166666666666674
2011-10-20,0.45209356853768146,0.0
2011-10-21,1.880876515031682,13.043478260869579
2011-10-24,1.2488674655292575,-21.875
2011-10-25,-2.004472508361621,11.99999999999999
2011-10-26,1.043790167022518,0.0
2011-10-27,3.2653517427135403,7.14285714285714
2011-10-28,0.05449677776159234,6.666666666666665
2011-10-31,-2.4638831614859136,0.0
2011-11-01,-2.615505252048367,-3.0303030303030165
2011-11-02,1.4988299117807191,3.124999999999978
2011-11-03,1.8493861832475256,-3.0303030303030165
2011-11-04,-0.6019864963789479,-3.125
2011-11-07,0.6311818790340817,0.0
2011-11-08,1.1735638864999398,0.0
2011-11-09,-3.61361346508684,0.0
2011-11-10,0.8222241261393037,-6.666666666666677
2011-11-11,1.9135229302151169,10.71428571428572
2011-11-14,-0.9550141648312915,-26.66666666666666
2011-11-15,0.4881447359772251,4.545454545454519
2011-11-16,-1.6616200730203312,13.043478260869579
2011-11-17,-1.6521683333497905,-11.538461538461553
2011-11-18,-0.04439413399219827,-13.043478260869556
2011-11-21,-1.862425325297068,4.545454545454519
2011-11-22,-0.4140841830647446,0.0
2011-11-23,-2.1633999586341712,0.0
2011-11-25,-0.23591928377907356,4.166666666666674
2011-11-28,2.9240425313361795,0.0
2011-11-29,0.22052413994151365,11.99999999999999
2011-11-30,4.198140873746503,7.14285714285714
2011-12-01,-0.18686818303879082,3.3333333333333437
2011-12-02,-0.14044605337381055,0.0
2011-12-05,1.024647838618753,3.571428571428581
2011-12-06,0.10181669887074918,3.4482758620689724
2011-12-07,0.22811412750347593,0.0
2011-12-08,-2.103311176723277,0.0
2011-12-09,1.6776263094713029,0.0
2011-12-12,-1.480425274063668,-6.060606060606055
2011-12-13,-0.8974536500833796,6.451612903225801
2011-12-14,-1.134836742295231,-3.0303030303030165
2011-12-15,0.29947570351411823,0.0
2011-12-16,0.2935694282262036,0.0
2011-12-19,-1.1797608312958952,9.375
2011-12-20,2.950940433063498,14.28571428571428
2011-12-21,0.19899059038268607,-2.500000000000002
2011-12-22,0.8265549753183832,0.0
2011-12-23,0.9035052675189448,2.564102564102577
2011-12-27,0.032413256182262096,2.499999999999991
2011-12-28,-1.243894337956819,2.4390243902439046
2011-12-29,1.06181392528506,0.0
2011-12-30,-0.41335827157817917,2.3809523809523725
2012-01-03,1.4457583411950914,-5.769230769230771
2012-01-04,0.021144336864087343,14.28571428571428
2012-01-05,0.2943716919978634,23.214285714285722
2012-01-06,-0.24357263756508152,-2.898550724637683
2012-01-09,0.22459914197414665,-11.267605633802813
2012-01-10,0.8830575631038506,1.5873015873016039
2012-01-11,0.0356001401330408,7.8125
2012-01-12,0.2336608362904613,-1.449275362318847
2012-01-13,-0.4425310627297674,-5.88235294117646
2012-01-17,0.26740194079519775,-16.417910447761198
2012-01-18,1.1123576219894016,5.35714285714286
2012-01-19,0.49156803343577415,8.47457627118644
2012-01-20,0.06770798218698193,1.5625
2012-01-23,0.053977519513948025,1.5873015873016039
2012-01-24,-0.0995422780571742,-1.562500000000011
2012-01-25,0.8870993581185704,-7.936507936507942
2012-01-26,-0.5918791968917092,-8.62068965517241
2012-01-27,-0.14565097252512427,0.0
2012-01-30,-0.2393344526697927,1.8518518518518379
2012-01-31,-0.08526604586169828,0.0
2012-02-01,0.8868920782879597,10.909090909090914
2012-02-02,0.0981732040802541,0.0
2012-02-03,1.4092839012723513,-1.6393442622950727
2012-02-06,0.0007445969728125945,-5.263157894736836
2012-02-07,0.202338180532724,5.555555555555558
2012-02-08,0.216765782035111,-1.7543859649122862
2012-02-09,0.14666848238993335,3.571428571428581
2012-02-10,-0.6342423854777124,1.7241379310344973
2012-02-13,0.6485161167416154,-3.6363636363636376
2012-02-14,-0.059205860964695045,-15.094339622641506
2012-02-15,-0.5397949646855471,-4.444444444444451
2012-02-16,1.1492580778696526,0.0
2012-02-17,0.23341544101387335,2.3255813953488413
2012-02-21,0.07272815971570701,-2.272727272727282
2012-02-22,-0.32669543720630356,2.3255813953488413
2012-02-23,0.43681771398429436,13.636363636363624
2012-02-24,0.16722378083675604,0.0
2012-02-27,0.17506700365657046,2.0408163265306145
2012-02-28,0.33782758484026676,-1.9999999999999907
2012-02-29,-0.4751419394359746,0.0
2012-03-01,0.5996003557993346,0.0
2012-03-02,-0.3245756135652589,-4.081632653061229
2012-03-05,-0.38405726508623506,4.166666666666674
2012-03-06,-1.486475030519141,0.0
2012-03-07,0.6878114422186776,-1.9999999999999907
2012-03-08,0.9802986379547018,0.0
2012-03-09,0.3587212397897943,0.0
2012-03-12,0.022610230439124024,0.0
2012-03-13,1.7515530393052758,8.163265306122437
2012-03-14,-0.11962619960680376,1.8867924528301883
2012-03-15,0.6046559153408237,-1.85185185185186
2012-03-16,0.11550355144480662,0.0
2012-03-19,0.39738463861609397,-11.32075471698113
2012-03-20,-0.2887326376996402,2.127659574468077
2012-03-21,-0.18711970276237277,0.0
2012-03-22,-0.72065416718331,-2.083333333333326
2012-03-23,0.3108858515779689,0.0
2012-03-26,1.3885824750712539,0.0
2012-03-27,-0.2844960755328696,4.347826086956519
2012-03-28,-0.494150905632218,0.0
2012-03-29,-0.15013521724005496,0.0
2012-03-30,0.3676957973596906,2.083333333333348
2012-04-02,0.7504645877610239,4.166666666666674
2012-04-03,-0.3946479628336719,-1.9999999999999907
2012-04-04,-0.9999366795170661,0.0
2012-04-05,-0.05076408810348321,0.0
2012-04-09,-1.0912734289490356,2.083333333333348
2012-04-10,-1.7067304529022276,-2.0408163265306256
2012-04-11,0.7159767331814448,2.083333333333348
2012-04-12,1.3734905418406829,0.0
2012-04-13,-1.2503495772655304,0.0
2012-04-16,-0.051090167062617375,-1.9999999999999907
2012-04-17,1.5486673802446171,2.0408163265306145
2012-04-18,-0.4055288780130728,2.0000000000000018
2012-04-19,-0.5891293187591851,0.0
2012-04-20,0.11402425661717341,3.9215686274509887
2012-04-23,-0.8407570124922548,-3.8461538461538547
2012-04-24,0.36577248272895435,2.0000000000000018
2012-04-25,1.3541156505705976,0.0
2012-04-26,0.6716307399419863,0.0
2012-04-27,0.22640099400577096,0.0
2012-04-30,-0.38125333499891,0.0
2012-05-01,0.5694390726477483,2.0408163265306145
2012-05-02,-0.22696132381714307,2.0000000000000018
2012-05-03,-0.766586828380178,0.0
2012-05-04,-1.6104831458209956,0.0
2012-05-07,0.0577091423552778,0.0
2012-05-08,-0.39732853287832715,0.0
2012-05-09,-0.6323353452130975,-1.9607843137254832
2012-05-10,0.2517410777005402,-4.0000000000000036
2012-05-11,-0.34753965098807127,4.166666666666674
2012-05-14,-1.0044956163023255,2.0408163265306145
2012-05-15,-0.5753273600639153,0.0
2012-05-16,-0.44935904785928793,2.0000000000000018
2012-05-17,-1.506616879781253,0.0
2012-05-18,-0.7532338038550246,0.0
2012-05-21,1.5635981316335368,0.0
2012-05-22,0.04103359774219051,0.0
2012-05-23,0.21579959105211266,0.0
2012-05-24,0.1486352714266781,0.0
2012-05-25,-0.22638473149356741,1.9607843137255054
2012-05-29,1.0250981333673526,1.9607843137255054
2012-05-30,-1.346858494718306,-1.9230769230769384
2012-05-31,-0.2101919775086225,1.9607843137255054
2012-06-01,-2.430008792730598,1.9230769230769162
2012-06-04,-0.008604099867914883,1.9230769230769162
2012-06-05,0.6010278469389396,1.8867924528301883
2012-06-06,2.296187791601323,1.8518518518518379
2012-06-07,-0.08813844608663857,1.8181818181818077
2012-06-08,0.8114163624478143,0.0
2012-06-11,-1.2664753766425174,1.8181818181818077
2012-06-12,1.1287634810827951,1.7857142857143016
2012-06-13,-0.6903229946382039,3.5087719298245723
2012-06-14,1.0814652782245693,0.0
2012-06-15,1.0269431018731012,10.169491525423723
2012-06-18,0.17580081303216755,1.6129032258064502
2012-06-19,0.9778206051150651,3.1746031746031855
2012-06-20,-0.17305068986569472,3.076923076923088
2012-06-21,-2.207420726978604,0.0
2012-06-22,0.6863140524567601,-1.4925373134328401
2012-06-25,-1.5866396976233599,0.0
2012-06-26,0.4489817719884437,1.5873015873016039
2012-06-27,0.8434868349542768,4.6875
2012-06-28,-0.18625183492344544,-1.4925373134328401
2012-06-29,2.4088081661893357,1.5151515151515138
2012-07-02,0.2334275699366506,3.0303030303030276
2012-07-03,0.6055295281896411,-5.88235294117646
2012-07-05,-0.4469626109675606,3.076923076923088
2012-07-06,-0.9077611876061487,0.0
2012-07-09,-0.16240777661383765,2.941176470588247
2012-07-10,-0.8492483566485798,2.857142857142869
2012-07-11,0.0037219887359274395,0.0
2012-07-12,-0.4868469239836637,8.333333333333325
2012-07-13,1.6459248686117034,-1.2820512820512775
2012-07-16,-0.21083563225672286,11.842105263157897
2012-07-17,0.7379875478691345,3.529411764705892
2012-07-18,0.674699947101498,3.409090909090895
2012-07-19,0.25491438336981975,-2.19780219780219
2012-07-20,-1.0061659913606968,-4.49438202247191
2012-07-23,-0.867620901215016,0.0
2012-07-24,-0.9040932945028057,2.3809523809523725
2012-07-25,-0.03436776223637583,2.3255813953488413
2012-07-26,1.6328250422881663,1.1363636363636243
2012-07-27,1.9058064736171776,0.0
2012-07-30,-0.04617029634601533,4.597701149425282
2012-07-31,-0.42952443626845804,3.296703296703307
2012-08-01,-0.2899979813067777,2.127659574468077
2012-08-02,-0.7366579775616056,9.375
2012-08-03,1.8704485682965233,4.761904761904767
2012-08-06,0.22932060305036472,0.0
2012-08-07,0.49409913812119566,1.83486238532109
2012-08-08,0.07065151675129666,0.0
2012-08-09,0.03851204903078109,0.0
2012-08-10,0.23457051758779546,2.7027027027027195
2012-08-13,-0.12519007957618733,3.4482758620689724
2012-08-14,-0.030614062285272414,1.6666666666666607
2012-08-15,0.11681931143645574,9.016393442622972
2012-08-16,0.7071909514575037,1.5037593984962294
2012-08-17,0.16386515534125845,-14.074074074074073
2012-08-20,0.019750276947272383,26.249999999999996
2012-08-21,-0.3497536135912971,-1.9801980198019709
2012-08-22,0.028308488754302807,-1.0101010101010055
2012-08-23,-0.8072242646582573,3.0612244897959107
2012-08-24,0.6519315196330089,4.950495049504955
2012-08-27,-0.048901481378382794,2.8301886792452935
2012-08-28,-0.08081822874276279,0.0
2012-08-29,0.08302188217752526,0.0
2012-08-30,-0.7517286903074294,-0.917431192660545
2012-08-31,0.4649774665101525,-5.55555555555557
2012-09-04,-0.11376125896256362,-0.952380952380949
2012-09-05,-0.10676612969652277,5.769230769230771
2012-09-06,2.0217422799270635,1.8181818181818077
2012-09-07,0.40499740579702515,-1.7857142857142794
2012-09-10,-0.6147829935223559,1.8181818181818077
2012-09-11,0.3099825555268998,0.8928571428571619
2012-09-12,0.2092692232889659,0.8849557522123908
2012-09-13,1.630974737217783,0.0
2012-09-14,0.3903972721769122,2.631578947368407
2012-09-17,-0.28866143578013537,0.0
2012-09-18,-0.12797755200721905,3.3613445378151363
2012-09-19,0.10620409922061924,2.4390243902439046
2012-09-20,-0.054073374360696924,-2.3809523809523725
2012-09-21,-0.013006656716629816,0.8130081300812941
2012-09-24,-0.1966073257239298,-0.8196721311475419
2012-09-25,-1.0535764138034143,0.8264462809917328
2012-09-26,-0.5743638621740099,0.819672131147553
2012-09-27,0.9620778592558388,0.0
2012-09-28,-0.4463981063002831,0.8130081300812941
2012-10-01,0.2491474605791799,0.0
2012-10-02,0.052596195874121676,3.2258064516129004
2012-10-03,0.3416162124024291,0.78125
2012-10-04,0.7111991531765005,0.0
2012-10-05,-0.032158936312698394,-1.5503875968992276
2012-10-08,-0.34567355331607263,0.0
2012-10-09,-0.9904556427984046,0.8474576271186418
2012-10-10,-0.6188030354815854,1.680672268907557
2012-10-11,0.0013972119317529064,-0.8264462809917328
2012-10-12,-0.29661372528556607,0.0
2012-10-15,0.7965007791994827,0.8547008547008739
2012-10-16,1.0143639047988762,0.8474576271186418
2012-10-17,0.4600448083055708,-0.8403361344537785
2012-10-18,-0.2464150293866485,0.8474576271186418
2012-10-19,-1.6571304555192734,-1.6806722689075682
2012-10-22,0.04256078091751103,0.8620689655172376
2012-10-23,-1.438894431579607,-0.8547008547008517
2012-10-24,-0.3148847527333243,0.0
2012-10-25,0.22911887944763176,-6.034482758620685
2012-10-26,-0.07289817322603254,-6.422018348623859
2012-10-31,0.08292361770179113,2.752293577981635
2012-11-01,1.0897900566889662,-5.357142857142849
2012-11-02,-0.9379454163327194,-0.9433962264150941
2012-11-05,0.22913326470788142,0.0
2012-11-06,0.7853184882181896,0.92592592592593
2012-11-07,-2.3622977289300184,0.0
2012-11-08,-1.220484261628385,0.0
2012-11-09,0.16695776387718464,-0.917431192660545
2012-11-12,0.01232327534079758,0.917431192660545
2012-11-13,-0.39854205221913075,-0.9090909090909038
2012-11-14,-1.393093770732412,0.0
2012-11-15,-0.15346486100487056,2.752293577981635
2012-11-16,0.48176535451180946,5.35714285714286
2012-11-19,1.9862053761098286,1.7241379310344973
2012-11-20,0.07139443785308952,-0.8474576271186529
2012-11-21,0.2334640070311922,0.8547008547008739
2012-11-23,1.302631484263972,0.0
2012-11-26,-0.20295818770267315,-1.5999999999999903
2012-11-27,-0.5226587298556074,-0.8130081300813163
2012-11-28,0.7978462523401397,1.6393442622950838
2012-11-29,0.4248340662377448,0.0
2012-11-30,0.016250753698754394,1.6129032258064502
2012-12-03,-0.48575942562121277,1.6000000000000014
2012-12-04,-0.17098123935156417,5.51181102362206
2012-12-05,0.15848622233496368,0.0
2012-12-06,0.3199795323959753,-0.7462686567164201
2012-12-07,0.29138196254916426,1.5037593984962294
2012-12-10,0.03385605486661003,0.0
