Date,Open,Close,Pct Change_BTC
2021-07-26,30835.4,37276.6,20.888978252268476
2021-08-02,37294.3,39168.4,5.025164703453333
2021-08-09,39167.4,46284.3,18.17046829761486
2021-08-16,46281.8,45996.3,-0.616873155322395
2021-08-23,45907.5,49539.7,7.911996950389355
2021-08-30,49532.5,46992.7,-5.1275425225861815
2021-09-06,46989.1,52672.1,12.094294208656908
2021-09-13,52674.2,44949.5,-14.665054239077191
2021-09-20,44950.2,42870.6,-4.626453274957621
2021-09-27,43012.3,42172.6,-1.952232268444154
2021-10-04,42169.9,49227.3,16.73563371030047
2021-10-11,49229.5,57477.3,16.753775683279336
2021-10-18,57480.6,62056.3,7.960424908577868
2021-10-25,62030.2,63067.0,1.6714439095795397
2021-11-01,63067.5,60915.3,-3.4125341895588024
2021-11-08,60912.2,67527.9,10.861042615436634
2021-11-15,67528.7,63597.9,-5.820932433172854
2021-11-22,63605.1,56308.8,-11.471249946938212
2021-11-29,56304.8,57794.8,2.6463107941063546
2021-12-06,57795.2,50562.1,-12.515053153203038
2021-12-13,50547.4,46703.6,-7.604347602448403
2021-12-20,46709.8,46895.2,0.39691884786487996
2021-12-27,46900.1,50678.2,8.055633143639351
2022-01-03,50703.4,46430.2,-8.427837186460874
2022-01-10,46435.7,41832.2,-9.913708633659013
2022-01-17,41829.1,42209.3,0.9089366015525124
2022-01-24,42209.9,36686.3,-13.086029580738167
2022-01-31,36691.3,38498.6,4.925690831341467
2022-02-07,38475.6,43833.9,13.926488475813258
2022-02-14,43833.9,42550.3,-2.928327162310451
2022-02-21,42550.3,37017.7,-13.002493519434655
2022-02-28,37018.3,43188.2,16.66716191721389
2022-03-07,43187.2,38024.8,-11.953541790160038
2022-03-14,38020.6,39671.1,4.341067736963655
2022-03-21,39673.0,41022.0,3.4002974315025414
2022-03-28,41022.0,47105.0,14.828628540782995
2022-04-04,47126.0,46629.0,-1.0546195306200379
2022-04-11,46614.0,39497.0,-15.26794525249925
2022-04-18,39507.0,40803.0,3.280431315969312
2022-04-25,40809.0,40427.0,-0.9360680242103459
2022-05-02,40443.0,38514.0,-4.7696758400712085
2022-05-09,38515.0,30095.0,-21.861612358821237
2022-05-16,30098.2,29849.0,-0.8279564890923741
2022-05-23,29856.7,29093.3,-2.5568800302779637
2022-05-30,29091.6,31723.3,9.046253901469846
2022-06-06,31730.2,31367.6,-1.1427598943593242
2022-06-13,31370.3,22448.0,-28.441870176568283
2022-06-20,22449.1,20572.3,-8.360246067771094
2022-06-27,20571.6,20730.2,0.7709657975072615
2022-07-04,20727.9,20215.8,-2.4705831270895873
2022-07-11,20215.8,19963.2,-1.2495177039741123
2022-07-18,19963.2,22525.8,12.836619379658565
2022-07-25,22529.3,21301.9,-5.448016582849879
2022-08-01,21301.6,23271.2,9.246253802531278
2022-08-08,23271.1,23816.3,2.342820064371698
2022-08-15,23818.1,24101.7,1.190691113061093
2022-08-22,24102.6,21416.3,-11.145270634703309
2022-08-29,21416.5,20295.8,-5.232881189736894
2022-09-05,20295.6,19793.1,-2.4759061077277877
2022-09-12,19793.4,22395.3,13.145290854527246
2022-09-19,22395.3,19538.9,-12.754461873696698
2022-09-26,19538.9,19225.7,-1.6029561541335502
2022-10-03,19228.8,19628.3,2.077612747545343
2022-10-10,19629.7,19134.6,-2.522198505326123
2022-10-17,19134.3,19548.2,2.163131131005591
2022-10-24,19548.4,19331.5,-1.1095537230668584
2022-10-31,19331.8,20496.3,6.0237536080447684
2022-11-07,20496.1,20589.0,0.45325696108040603
2022-11-14,20589.0,16613.7,-19.30788285006556
2022-11-21,16615.0,15776.2,-5.04845019560638
2022-11-28,15776.6,16211.7,2.757881926397321
2022-12-05,16211.9,16966.5,4.654605567515224
2022-12-12,16966.3,17210.4,1.4387344323747886
2022-12-19,17210.9,16441.3,-4.471584867729184
2022-12-26,16441.3,16918.1,2.900013989161443
2023-01-02,16918.2,16674.3,-1.4416427279497879
2023-01-09,16673.1,17180.1,3.0408262410709375
2023-01-16,17180.1,21184.2,23.306616375923326
2023-01-23,21184.4,22915.5,8.171579086497594
2023-01-30,22916.3,22832.2,-0.36698768998485454
2023-02-06,22832.2,23632.5,3.5051374812764324
